"lon","lat","layer","trophic","ecoregion"
29.5,34,"benthic","secondary consumers",NA
29.5,34.2,"benthic","secondary consumers",NA
29.5,34.4,"benthic","secondary consumers",NA
29.5,34.6,"benthic","secondary consumers",3
29.5,34.8,"benthic","secondary consumers",3
29.5,35,"benthic","secondary consumers",NA
29.5,35.2,"benthic","secondary consumers",NA
29.5,35.4,"benthic","secondary consumers",NA
29.5,35.6,"benthic","secondary consumers",3
29.5,35.8,"benthic","secondary consumers",NA
29.5,36,"benthic","secondary consumers",3
29.7,31.4,"benthic","secondary consumers",7
29.7,31.6,"benthic","secondary consumers",2
29.7,31.8,"benthic","secondary consumers",4
29.7,32,"benthic","secondary consumers",1
29.7,32.2,"benthic","secondary consumers",1
29.7,32.4,"benthic","secondary consumers",1
29.7,32.6,"benthic","secondary consumers",3
29.7,32.8,"benthic","secondary consumers",3
29.7,33,"benthic","secondary consumers",NA
29.7,33.2,"benthic","secondary consumers",NA
29.7,33.4,"benthic","secondary consumers",NA
29.7,33.6,"benthic","secondary consumers",NA
29.7,33.8,"benthic","secondary consumers",NA
29.7,34,"benthic","secondary consumers",NA
29.7,34.2,"benthic","secondary consumers",NA
29.7,34.4,"benthic","secondary consumers",NA
29.7,34.6,"benthic","secondary consumers",NA
29.7,34.8,"benthic","secondary consumers",3
29.7,35,"benthic","secondary consumers",3
29.7,35.2,"benthic","secondary consumers",NA
29.7,35.4,"benthic","secondary consumers",3
29.7,35.6,"benthic","secondary consumers",1
29.7,35.8,"benthic","secondary consumers",NA
29.7,36,"benthic","secondary consumers",NA
29.9,31.4,"benthic","secondary consumers",2
29.9,31.6,"benthic","secondary consumers",1
29.9,31.8,"benthic","secondary consumers",2
29.9,32,"benthic","secondary consumers",4
29.9,32.2,"benthic","secondary consumers",1
29.9,32.4,"benthic","secondary consumers",1
29.9,32.6,"benthic","secondary consumers",3
29.9,32.8,"benthic","secondary consumers",3
29.9,33,"benthic","secondary consumers",NA
29.9,33.2,"benthic","secondary consumers",NA
29.9,33.4,"benthic","secondary consumers",NA
29.9,33.6,"benthic","secondary consumers",NA
29.9,33.8,"benthic","secondary consumers",NA
29.9,34,"benthic","secondary consumers",NA
29.9,34.2,"benthic","secondary consumers",NA
29.9,34.4,"benthic","secondary consumers",NA
29.9,34.6,"benthic","secondary consumers",3
29.9,34.8,"benthic","secondary consumers",3
29.9,35,"benthic","secondary consumers",3
29.9,35.2,"benthic","secondary consumers",NA
29.9,35.4,"benthic","secondary consumers",3
29.9,35.6,"benthic","secondary consumers",1
29.9,35.8,"benthic","secondary consumers",3
29.9,36,"benthic","secondary consumers",NA
30.1,31.6,"benthic","secondary consumers",2
30.1,31.8,"benthic","secondary consumers",1
30.1,32,"benthic","secondary consumers",2
30.1,32.2,"benthic","secondary consumers",1
30.1,32.4,"benthic","secondary consumers",1
30.1,32.6,"benthic","secondary consumers",1
30.1,32.8,"benthic","secondary consumers",3
30.1,33,"benthic","secondary consumers",3
30.1,33.2,"benthic","secondary consumers",NA
30.1,33.4,"benthic","secondary consumers",NA
30.1,33.6,"benthic","secondary consumers",NA
30.1,33.8,"benthic","secondary consumers",NA
30.1,34,"benthic","secondary consumers",NA
30.1,34.2,"benthic","secondary consumers",NA
30.1,34.4,"benthic","secondary consumers",NA
30.1,34.6,"benthic","secondary consumers",3
30.1,34.8,"benthic","secondary consumers",3
30.1,35,"benthic","secondary consumers",3
30.1,35.2,"benthic","secondary consumers",3
30.1,35.4,"benthic","secondary consumers",4
30.1,35.6,"benthic","secondary consumers",3
30.1,35.8,"benthic","secondary consumers",3
30.1,36,"benthic","secondary consumers",NA
30.3,31.6,"benthic","secondary consumers",5
30.3,31.8,"benthic","secondary consumers",2
30.3,32,"benthic","secondary consumers",1
30.3,32.2,"benthic","secondary consumers",4
30.3,32.4,"benthic","secondary consumers",1
30.3,32.6,"benthic","secondary consumers",1
30.3,32.8,"benthic","secondary consumers",3
30.3,33,"benthic","secondary consumers",3
30.3,33.2,"benthic","secondary consumers",NA
30.3,33.4,"benthic","secondary consumers",NA
30.3,33.6,"benthic","secondary consumers",NA
30.3,33.8,"benthic","secondary consumers",NA
30.3,34,"benthic","secondary consumers",NA
30.3,34.2,"benthic","secondary consumers",NA
30.3,34.4,"benthic","secondary consumers",NA
30.3,34.6,"benthic","secondary consumers",3
30.3,34.8,"benthic","secondary consumers",3
30.3,35,"benthic","secondary consumers",3
30.3,35.2,"benthic","secondary consumers",3
30.3,35.4,"benthic","secondary consumers",3
30.3,35.6,"benthic","secondary consumers",1
30.3,35.8,"benthic","secondary consumers",3
30.3,36,"benthic","secondary consumers",NA
30.5,31.6,"benthic","secondary consumers",5
30.5,31.8,"benthic","secondary consumers",4
30.5,32,"benthic","secondary consumers",4
30.5,32.2,"benthic","secondary consumers",4
30.5,32.4,"benthic","secondary consumers",1
30.5,32.6,"benthic","secondary consumers",1
30.5,32.8,"benthic","secondary consumers",3
30.5,33,"benthic","secondary consumers",3
30.5,33.2,"benthic","secondary consumers",NA
30.5,33.4,"benthic","secondary consumers",NA
30.5,33.6,"benthic","secondary consumers",NA
30.5,33.8,"benthic","secondary consumers",NA
30.5,34,"benthic","secondary consumers",NA
30.5,34.2,"benthic","secondary consumers",NA
30.5,34.4,"benthic","secondary consumers",NA
30.5,34.6,"benthic","secondary consumers",3
30.5,34.8,"benthic","secondary consumers",3
30.5,35,"benthic","secondary consumers",3
30.5,35.2,"benthic","secondary consumers",3
30.5,35.4,"benthic","secondary consumers",3
30.5,35.6,"benthic","secondary consumers",4
30.5,35.8,"benthic","secondary consumers",1
30.5,36,"benthic","secondary consumers",NA
30.7,31.8,"benthic","secondary consumers",4
30.7,32,"benthic","secondary consumers",9
30.7,32.2,"benthic","secondary consumers",2
30.7,32.4,"benthic","secondary consumers",1
30.7,32.6,"benthic","secondary consumers",1
30.7,32.8,"benthic","secondary consumers",3
30.7,33,"benthic","secondary consumers",3
30.7,33.2,"benthic","secondary consumers",3
30.7,33.4,"benthic","secondary consumers",NA
30.7,33.6,"benthic","secondary consumers",NA
30.7,33.8,"benthic","secondary consumers",NA
30.7,34,"benthic","secondary consumers",NA
30.7,34.2,"benthic","secondary consumers",NA
30.7,34.4,"benthic","secondary consumers",NA
30.7,34.6,"benthic","secondary consumers",3
30.7,34.8,"benthic","secondary consumers",3
30.7,35,"benthic","secondary consumers",3
30.7,35.2,"benthic","secondary consumers",NA
30.7,35.4,"benthic","secondary consumers",3
30.7,35.6,"benthic","secondary consumers",3
30.7,35.8,"benthic","secondary consumers",3
30.7,36,"benthic","secondary consumers",NA
30.7,36.2,"benthic","secondary consumers",NA
30.7,36.4,"benthic","secondary consumers",1
30.7,36.6,"benthic","secondary consumers",1
30.9,31.8,"benthic","secondary consumers",4
30.9,32,"benthic","secondary consumers",9
30.9,32.2,"benthic","secondary consumers",2
30.9,32.4,"benthic","secondary consumers",1
30.9,32.6,"benthic","secondary consumers",1
30.9,32.8,"benthic","secondary consumers",3
30.9,33,"benthic","secondary consumers",3
30.9,33.2,"benthic","secondary consumers",3
30.9,33.4,"benthic","secondary consumers",3
30.9,33.6,"benthic","secondary consumers",3
30.9,33.8,"benthic","secondary consumers",NA
30.9,34,"benthic","secondary consumers",NA
30.9,34.2,"benthic","secondary consumers",NA
30.9,34.4,"benthic","secondary consumers",3
30.9,34.6,"benthic","secondary consumers",3
30.9,34.8,"benthic","secondary consumers",3
30.9,35,"benthic","secondary consumers",3
30.9,35.2,"benthic","secondary consumers",3
30.9,35.4,"benthic","secondary consumers",3
30.9,35.6,"benthic","secondary consumers",3
30.9,35.8,"benthic","secondary consumers",3
30.9,36,"benthic","secondary consumers",NA
30.9,36.2,"benthic","secondary consumers",NA
30.9,36.4,"benthic","secondary consumers",3
30.9,36.6,"benthic","secondary consumers",2
31.1,31.8,"benthic","secondary consumers",4
31.1,32,"benthic","secondary consumers",9
31.1,32.2,"benthic","secondary consumers",2
31.1,32.4,"benthic","secondary consumers",1
31.1,32.6,"benthic","secondary consumers",1
31.1,32.8,"benthic","secondary consumers",1
31.1,33,"benthic","secondary consumers",3
31.1,33.2,"benthic","secondary consumers",3
31.1,33.4,"benthic","secondary consumers",3
31.1,33.6,"benthic","secondary consumers",3
31.1,33.8,"benthic","secondary consumers",3
31.1,34,"benthic","secondary consumers",NA
31.1,34.2,"benthic","secondary consumers",NA
31.1,34.4,"benthic","secondary consumers",NA
31.1,34.6,"benthic","secondary consumers",3
31.1,34.8,"benthic","secondary consumers",3
31.1,35,"benthic","secondary consumers",3
31.1,35.2,"benthic","secondary consumers",3
31.1,35.4,"benthic","secondary consumers",3
31.1,35.6,"benthic","secondary consumers",3
31.1,35.8,"benthic","secondary consumers",NA
31.1,36,"benthic","secondary consumers",NA
31.1,36.2,"benthic","secondary consumers",NA
31.1,36.4,"benthic","secondary consumers",3
31.1,36.6,"benthic","secondary consumers",4
31.3,31.8,"benthic","secondary consumers",4
31.3,32,"benthic","secondary consumers",9
31.3,32.2,"benthic","secondary consumers",2
31.3,32.4,"benthic","secondary consumers",4
31.3,32.6,"benthic","secondary consumers",1
31.3,32.8,"benthic","secondary consumers",1
31.3,33,"benthic","secondary consumers",3
31.3,33.2,"benthic","secondary consumers",3
31.3,33.4,"benthic","secondary consumers",3
31.3,33.6,"benthic","secondary consumers",3
31.3,33.8,"benthic","secondary consumers",3
31.3,34,"benthic","secondary consumers",NA
31.3,34.2,"benthic","secondary consumers",NA
31.3,34.4,"benthic","secondary consumers",3
31.3,34.6,"benthic","secondary consumers",3
31.3,34.8,"benthic","secondary consumers",3
31.3,35,"benthic","secondary consumers",3
31.3,35.2,"benthic","secondary consumers",3
31.3,35.4,"benthic","secondary consumers",3
31.3,35.6,"benthic","secondary consumers",NA
31.3,35.8,"benthic","secondary consumers",NA
31.3,36,"benthic","secondary consumers",NA
31.3,36.2,"benthic","secondary consumers",NA
31.3,36.4,"benthic","secondary consumers",1
31.3,36.6,"benthic","secondary consumers",4
31.5,31.6,"benthic","secondary consumers",4
31.5,31.8,"benthic","secondary consumers",2
31.5,32,"benthic","secondary consumers",9
31.5,32.2,"benthic","secondary consumers",2
31.5,32.4,"benthic","secondary consumers",4
31.5,32.6,"benthic","secondary consumers",1
31.5,32.8,"benthic","secondary consumers",1
31.5,33,"benthic","secondary consumers",1
31.5,33.2,"benthic","secondary consumers",3
31.5,33.4,"benthic","secondary consumers",3
31.5,33.6,"benthic","secondary consumers",3
31.5,33.8,"benthic","secondary consumers",NA
31.5,34,"benthic","secondary consumers",NA
31.5,34.2,"benthic","secondary consumers",NA
31.5,34.4,"benthic","secondary consumers",3
31.5,34.6,"benthic","secondary consumers",3
31.5,34.8,"benthic","secondary consumers",3
31.5,35,"benthic","secondary consumers",3
31.5,35.2,"benthic","secondary consumers",3
31.5,35.4,"benthic","secondary consumers",NA
31.5,35.6,"benthic","secondary consumers",NA
31.5,35.8,"benthic","secondary consumers",NA
31.5,36,"benthic","secondary consumers",NA
31.5,36.2,"benthic","secondary consumers",NA
31.5,36.4,"benthic","secondary consumers",3
31.5,36.6,"benthic","secondary consumers",4
31.7,31.6,"benthic","secondary consumers",4
31.7,31.8,"benthic","secondary consumers",2
31.7,32,"benthic","secondary consumers",9
31.7,32.2,"benthic","secondary consumers",2
31.7,32.4,"benthic","secondary consumers",1
31.7,32.6,"benthic","secondary consumers",1
31.7,32.8,"benthic","secondary consumers",1
31.7,33,"benthic","secondary consumers",1
31.7,33.2,"benthic","secondary consumers",1
31.7,33.4,"benthic","secondary consumers",1
31.7,33.6,"benthic","secondary consumers",3
31.7,33.8,"benthic","secondary consumers",NA
31.7,34,"benthic","secondary consumers",NA
31.7,34.2,"benthic","secondary consumers",NA
31.7,34.4,"benthic","secondary consumers",3
31.7,34.6,"benthic","secondary consumers",3
31.7,34.8,"benthic","secondary consumers",3
31.7,35,"benthic","secondary consumers",3
31.7,35.2,"benthic","secondary consumers",3
31.7,35.4,"benthic","secondary consumers",3
31.7,35.6,"benthic","secondary consumers",NA
31.7,35.8,"benthic","secondary consumers",NA
31.7,36,"benthic","secondary consumers",NA
31.7,36.2,"benthic","secondary consumers",3
31.7,36.4,"benthic","secondary consumers",3
31.9,31.8,"benthic","secondary consumers",2
31.9,32,"benthic","secondary consumers",9
31.9,32.2,"benthic","secondary consumers",4
31.9,32.4,"benthic","secondary consumers",4
31.9,32.6,"benthic","secondary consumers",1
31.9,32.8,"benthic","secondary consumers",1
31.9,33,"benthic","secondary consumers",1
31.9,33.2,"benthic","secondary consumers",1
31.9,33.4,"benthic","secondary consumers",1
31.9,33.6,"benthic","secondary consumers",3
31.9,33.8,"benthic","secondary consumers",NA
31.9,34,"benthic","secondary consumers",NA
31.9,34.2,"benthic","secondary consumers",NA
31.9,34.4,"benthic","secondary consumers",3
31.9,34.6,"benthic","secondary consumers",3
31.9,34.8,"benthic","secondary consumers",3
31.9,35,"benthic","secondary consumers",3
31.9,35.2,"benthic","secondary consumers",3
31.9,35.4,"benthic","secondary consumers",NA
31.9,35.6,"benthic","secondary consumers",NA
31.9,35.8,"benthic","secondary consumers",NA
31.9,36,"benthic","secondary consumers",3
31.9,36.2,"benthic","secondary consumers",3
31.9,36.4,"benthic","secondary consumers",3
32.1,31.6,"benthic","secondary consumers",4
32.1,31.8,"benthic","secondary consumers",8
32.1,32,"benthic","secondary consumers",9
32.1,32.2,"benthic","secondary consumers",4
32.1,32.4,"benthic","secondary consumers",4
32.1,32.6,"benthic","secondary consumers",4
32.1,32.8,"benthic","secondary consumers",1
32.1,33,"benthic","secondary consumers",1
32.1,33.2,"benthic","secondary consumers",1
32.1,33.4,"benthic","secondary consumers",1
32.1,33.6,"benthic","secondary consumers",NA
32.1,33.8,"benthic","secondary consumers",NA
32.1,34,"benthic","secondary consumers",NA
32.1,34.2,"benthic","secondary consumers",3
32.1,34.4,"benthic","secondary consumers",3
32.1,34.6,"benthic","secondary consumers",3
32.1,34.8,"benthic","secondary consumers",3
32.1,35,"benthic","secondary consumers",1
32.1,35.2,"benthic","secondary consumers",1
32.1,35.4,"benthic","secondary consumers",3
32.1,35.6,"benthic","secondary consumers",3
32.1,35.8,"benthic","secondary consumers",3
32.1,36,"benthic","secondary consumers",3
32.1,36.2,"benthic","secondary consumers",1
32.3,31.4,"benthic","secondary consumers",4
32.3,31.6,"benthic","secondary consumers",4
32.3,31.8,"benthic","secondary consumers",8
32.3,32,"benthic","secondary consumers",7
32.3,32.2,"benthic","secondary consumers",4
32.3,32.4,"benthic","secondary consumers",4
32.3,32.6,"benthic","secondary consumers",1
32.3,32.8,"benthic","secondary consumers",1
32.3,33,"benthic","secondary consumers",1
32.3,33.2,"benthic","secondary consumers",1
32.3,33.4,"benthic","secondary consumers",1
32.3,33.6,"benthic","secondary consumers",1
32.3,33.8,"benthic","secondary consumers",NA
32.3,34,"benthic","secondary consumers",NA
32.3,34.2,"benthic","secondary consumers",NA
32.3,34.4,"benthic","secondary consumers",3
32.3,34.6,"benthic","secondary consumers",1
32.3,35.4,"benthic","secondary consumers",1
32.3,35.6,"benthic","secondary consumers",3
32.3,35.8,"benthic","secondary consumers",3
32.3,36,"benthic","secondary consumers",1
32.5,31.4,"benthic","secondary consumers",4
32.5,31.6,"benthic","secondary consumers",4
32.5,31.8,"benthic","secondary consumers",9
32.5,32,"benthic","secondary consumers",2
32.5,32.2,"benthic","secondary consumers",4
32.5,32.4,"benthic","secondary consumers",4
32.5,32.6,"benthic","secondary consumers",1
32.5,32.8,"benthic","secondary consumers",1
32.5,33,"benthic","secondary consumers",1
32.5,33.2,"benthic","secondary consumers",1
32.5,33.4,"benthic","secondary consumers",1
32.5,33.6,"benthic","secondary consumers",4
32.5,33.8,"benthic","secondary consumers",1
32.5,34,"benthic","secondary consumers",3
32.5,34.2,"benthic","secondary consumers",NA
32.5,34.4,"benthic","secondary consumers",3
32.5,34.6,"benthic","secondary consumers",4
32.5,35.4,"benthic","secondary consumers",1
32.5,35.6,"benthic","secondary consumers",1
32.5,35.8,"benthic","secondary consumers",3
32.5,36,"benthic","secondary consumers",1
32.7,31.2,"benthic","secondary consumers",4
32.7,31.4,"benthic","secondary consumers",2
32.7,31.6,"benthic","secondary consumers",8
32.7,31.8,"benthic","secondary consumers",7
32.7,32,"benthic","secondary consumers",7
32.7,32.2,"benthic","secondary consumers",4
32.7,32.4,"benthic","secondary consumers",4
32.7,32.6,"benthic","secondary consumers",1
32.7,32.8,"benthic","secondary consumers",1
32.7,33,"benthic","secondary consumers",1
32.7,33.2,"benthic","secondary consumers",1
32.7,33.4,"benthic","secondary consumers",1
32.7,33.6,"benthic","secondary consumers",4
32.7,33.8,"benthic","secondary consumers",4
32.7,34,"benthic","secondary consumers",1
32.7,34.2,"benthic","secondary consumers",NA
32.7,34.4,"benthic","secondary consumers",3
32.7,35.4,"benthic","secondary consumers",7
32.7,35.6,"benthic","secondary consumers",4
32.7,35.8,"benthic","secondary consumers",1
32.9,31.4,"benthic","secondary consumers",4
32.9,31.6,"benthic","secondary consumers",9
